date,source_country_iso3,source_country_name,source_currency_code,market_segment,year,month,monthly_tourist_arrivals,monthly_arrivals_available_flag,monthly_myr_per_source_currency,target_missing_flag,model_row_status
2019-06-16,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-17,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-17,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-17,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-17,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-17,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-17,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-17,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-17,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-17,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-17,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-17,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-17,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-17,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-17,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-17,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-17,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-17,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-17,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-17,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-17,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-18,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-18,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-18,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-18,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-18,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-18,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-18,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-18,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-18,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-18,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-18,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-18,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-18,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-18,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-18,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-18,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-18,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-18,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-18,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-18,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-19,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-19,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-19,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-19,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-19,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-19,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-19,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-19,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-19,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-19,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-19,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-19,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-19,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-19,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-19,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-19,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-19,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-19,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-19,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-19,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-20,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-20,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-20,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-20,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-20,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-20,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-20,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-20,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-20,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-20,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-20,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-20,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-20,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-20,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-20,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-20,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-20,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-20,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-20,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-20,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-21,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-21,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-21,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-21,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-21,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-21,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-21,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-21,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-21,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-21,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-21,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-21,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-21,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-21,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-21,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-21,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-21,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-21,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-21,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-21,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-22,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-22,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-22,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-22,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-22,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-22,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-22,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-22,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-22,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-22,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-22,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-22,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-22,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-22,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-22,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-22,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-22,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-22,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-22,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-22,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-23,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-23,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-23,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-23,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-23,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-23,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-23,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-23,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-23,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-23,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-23,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-23,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-23,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-23,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-23,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-23,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-23,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-23,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-23,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-23,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-24,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-24,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-24,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-24,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-24,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-24,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-24,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-24,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-24,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-24,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-24,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-24,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-24,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-24,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-24,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-24,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-24,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-24,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-24,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-24,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-25,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-25,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-25,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-25,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-25,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-25,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-25,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-25,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-25,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-25,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-25,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-25,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-25,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-25,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-25,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-25,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-25,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-25,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-25,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-25,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-26,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-26,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-26,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-26,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-26,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-26,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-26,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-26,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-26,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-26,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-26,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-26,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-26,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-26,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-26,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-26,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-26,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-26,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-26,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-26,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-27,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-27,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-27,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-27,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-27,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-27,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-27,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-27,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-27,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-27,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-27,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-27,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-27,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-27,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-27,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-27,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-27,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-27,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-27,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-27,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-28,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-28,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-28,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-28,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-28,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-28,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-28,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-28,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-28,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-28,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-28,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-28,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-28,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-28,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-28,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-28,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-28,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-28,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-28,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-28,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-29,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-29,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-29,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-29,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-29,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-29,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-29,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-29,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-29,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-29,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-29,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-29,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-29,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-29,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-29,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-29,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
2019-06-29,THA,Thailand,THB,ASEAN,2019,6,160778,1,0.1337,0,Training eligible
2019-06-29,TWN,Taiwan,TWD,Non-ASEAN,2019,6,33185,1,0.133,0,Training eligible
2019-06-29,USA,United States,USD,Non-ASEAN,2019,6,24901,1,4.1617,0,Training eligible
2019-06-29,VNM,Vietnam,VND,ASEAN,2019,6,50134,1,0.0002,0,Training eligible
2019-06-30,AUS,Australia,AUD,Non-ASEAN,2019,6,27253,1,2.8874,0,Training eligible
2019-06-30,BGD,Bangladesh,BDT,Non-ASEAN,2019,6,13104,1,0.049250888,0,Training eligible
2019-06-30,BRN,Brunei,BND,ASEAN,2019,6,105999,1,3.054,0,Training eligible
2019-06-30,CHN,China,CNY,Non-ASEAN,2019,6,222005,1,0.6031,0,Training eligible
2019-06-30,DEU,Germany,EUR,Non-ASEAN,2019,6,8877,1,4.7007,0,Training eligible
2019-06-30,FRA,France,EUR,Non-ASEAN,2019,6,9875,1,4.7007,0,Training eligible
2019-06-30,GBR,United Kingdom,GBP,Non-ASEAN,2019,6,27393,1,5.274,0,Training eligible
2019-06-30,IDN,Indonesia,IDR,ASEAN,2019,6,381239,1,0.0003,0,Training eligible
2019-06-30,IND,India,INR,Non-ASEAN,2019,6,58877,1,0.0599,0,Training eligible
2019-06-30,JPN,Japan,JPY,Non-ASEAN,2019,6,29637,1,0.0385,0,Training eligible
2019-06-30,KOR,South Korea,KRW,Non-ASEAN,2019,6,53265,1,0.0035,0,Training eligible
2019-06-30,MMR,Myanmar,MMK,ASEAN,2019,6,4183,1,0.0027,0,Training eligible
2019-06-30,NPL,Nepal,NPR,Non-ASEAN,2019,6,1442,1,0.0375,0,Training eligible
2019-06-30,PAK,Pakistan,PKR,Non-ASEAN,2019,6,8336,1,0.027,0,Training eligible
2019-06-30,PHL,Philippines,PHP,ASEAN,2019,6,39318,1,0.0804,0,Training eligible
2019-06-30,SGP,Singapore,SGD,ASEAN,2019,6,1017251,1,3.054,0,Training eligible
